I0624 20:37:35.970782 16949 fragment_loader.cc:23] [worker1]: Begin loading rfile...
I0624 20:37:36.028973 16596 fragment_loader.cc:23] [worker2]: Begin loading rfile...
I0624 20:37:36.077271  7065 fragment_loader.cc:23] [worker3]: Begin loading rfile...
I0624 20:37:36.084792 25120 fragment_loader.cc:23] [worker8]: Begin loading rfile...
I0624 20:37:36.134640 17934 fragment_loader.cc:23] [worker7]: Begin loading rfile...
I0624 20:37:36.095073 17645 fragment_loader.cc:23] [worker6]: Begin loading rfile...
I0624 20:37:35.724373 30372 fragment_loader.cc:23] [worker5]: Begin loading rfile...
I0624 20:37:36.067687 23633 fragment_loader.cc:23] [worker4]: Begin loading rfile...
I0624 20:37:37.258740 30372 fragment_loader.cc:51] [worker5]: Finished loading rfile...
I0624 20:38:18.052281  7729 pagerankX.cc:154] TrainLog: fid-82;0.003804;26049;51731;77780;268664;42305;
I0624 20:38:18.069705 17666 pagerankX.cc:154] TrainLog: fid-109;0.00264;27965;28927;56892;260765;25363;
I0624 20:38:18.069766 17658 pagerankX.cc:154] TrainLog: fid-45;0.0027;28056;35534;63590;254021;26663;
I0624 20:38:18.042275 23650 pagerankX.cc:154] TrainLog: fid-99;0.001881;18872;24069;42941;163937;18663;
I0624 20:38:18.004612 16614 pagerankX.cc:154] TrainLog: fid-105;0.002617;28068;31885;59953;243356;24479;
I0624 20:38:18.060052 25128 pagerankX.cc:154] TrainLog: fid-23;0.00218;17491;22181;39672;108210;19495;
I0624 20:38:18.060189 25127 pagerankX.cc:154] TrainLog: fid-15;0.002339;28062;18011;46073;147334;16780;
I0624 20:38:17.946684 16969 pagerankX.cc:154] TrainLog: fid-112;0.005492;28078;92681;120759;468111;100716;
I0624 20:38:18.005020 16601 pagerankX.cc:154] TrainLog: fid-1;0.003015;26838;32376;59214;399901;29063;
I0624 20:38:18.005029 16611 pagerankX.cc:154] TrainLog: fid-81;0.002504;28073;27233;55306;245605;23332;
I0624 20:38:18.052847  7741 pagerankX.cc:154] TrainLog: fid-178;0.002433;28065;23865;51930;286317;21100;
I0624 20:38:18.060317 25141 pagerankX.cc:154] TrainLog: fid-127;0.002408;28078;22936;51014;193746;20698;
I0624 20:38:18.042723 23643 pagerankX.cc:154] TrainLog: fid-43;0.004031;9479;41312;50791;99204;23391;
I0624 20:38:18.042739 23640 pagerankX.cc:154] TrainLog: fid-19;0.002241;11623;38343;49966;130268;20692;
I0624 20:38:18.042809 23660 pagerankX.cc:154] TrainLog: fid-171;0.003271;28066;37345;65411;305792;29083;
I0624 20:38:17.946956 16974 pagerankX.cc:154] TrainLog: fid-152;0.003211;28071;45605;73676;304625;45555;
I0624 20:38:18.053040  7742 pagerankX.cc:154] TrainLog: fid-186;0.002385;28030;25969;53999;249700;25703;
I0624 20:38:18.053084  7736 pagerankX.cc:154] TrainLog: fid-138;0.002668;28073;31588;59661;228416;29209;
I0624 20:38:18.042955 23639 pagerankX.cc:154] TrainLog: fid-11;0.004327;28024;58029;86053;405711;50612;
I0624 20:38:17.947072 16976 pagerankX.cc:154] TrainLog: fid-168;0.00338;28077;49077;77154;353850;56209;
I0624 20:38:18.060549 25136 pagerankX.cc:154] TrainLog: fid-87;0.00262;22423;28319;50742;194312;26908;
I0624 20:38:18.053165  7721 pagerankX.cc:154] TrainLog: fid-18;0.004675;28065;59860;87925;455061;82233;
I0624 20:38:17.947157 16972 pagerankX.cc:154] TrainLog: fid-136;0.003269;27400;47677;75077;321305;44807;
I0624 20:38:18.070761 17669 pagerankX.cc:154] TrainLog: fid-133;0.00198;28075;21592;49667;228602;18339;
I0624 20:38:18.060614 25133 pagerankX.cc:154] TrainLog: fid-63;0.002699;28063;27962;56025;247243;27177;
I0624 20:38:18.060856 25129 pagerankX.cc:154] TrainLog: fid-31;0.002981;28077;34854;62931;267123;31343;
I0624 20:38:18.070966 17671 pagerankX.cc:154] TrainLog: fid-149;0.002333;15947;34120;50067;163547;30267;
I0624 20:38:18.005722 16613 pagerankX.cc:154] TrainLog: fid-97;0.004305;27934;49005;76939;547706;41305;
I0624 20:38:18.071029 17670 pagerankX.cc:154] TrainLog: fid-141;0.003286;27185;48260;75445;340904;46290;
I0624 20:38:18.071045 17674 pagerankX.cc:154] TrainLog: fid-173;0.002428;14470;41554;56024;201898;31388;
I0624 20:38:18.043488 23659 pagerankX.cc:154] TrainLog: fid-163;0.003335;28057;53163;81220;292381;35797;
I0624 20:38:18.005815 16623 pagerankX.cc:154] TrainLog: fid-177;0.003592;28065;46740;74805;454642;48789;
I0624 20:38:18.071074 17657 pagerankX.cc:154] TrainLog: fid-37;0.004016;28075;57369;85444;433862;55382;
I0624 20:38:18.071113 17673 pagerankX.cc:154] TrainLog: fid-165;0.002667;28066;19479;47545;425480;27970;
I0624 20:38:18.043673 23641 pagerankX.cc:154] TrainLog: fid-27;0.005045;28071;78385;106456;454422;73285;
I0624 20:38:18.061223 25146 pagerankX.cc:154] TrainLog: fid-167;0.002663;25007;30521;55528;186226;32676;
I0624 20:38:18.061242 25134 pagerankX.cc:154] TrainLog: fid-71;0.003332;28069;19512;47581;216664;14766;
I0624 20:38:18.071260 17668 pagerankX.cc:154] TrainLog: fid-125;0.002355;28074;27727;55801;230758;26073;
I0624 20:38:18.061254 25139 pagerankX.cc:154] TrainLog: fid-111;0.003322;28078;33639;61717;305505;40316;
I0624 20:38:18.043809 23655 pagerankX.cc:154] TrainLog: fid-139;0.002879;27221;38307;65528;255811;36671;
I0624 20:38:18.061398 25148 pagerankX.cc:154] TrainLog: fid-183;0.003462;14096;40230;54326;147425;20573;
I0624 20:38:18.006314 16603 pagerankX.cc:154] TrainLog: fid-17;0.006098;28050;106770;134820;669749;117077;
I0624 20:38:18.054114  7728 pagerankX.cc:154] TrainLog: fid-74;0.00566;28069;72323;100392;664863;86832;
I0624 20:38:18.054133  7738 pagerankX.cc:154] TrainLog: fid-154;0.003325;28050;48213;76263;333487;50970;
I0624 20:38:17.700196 30388 pagerankX.cc:154] TrainLog: fid-92;0.001639;27072;15957;43029;134940;10904;
I0624 20:38:18.061503 25130 pagerankX.cc:154] TrainLog: fid-39;0.003617;28076;44536;72612;343668;48443;
I0624 20:38:18.071624 17654 pagerankX.cc:154] TrainLog: fid-21;0.004624;25465;78047;103512;405040;65194;
I0624 20:38:17.948191 16978 pagerankX.cc:154] TrainLog: fid-184;0.004931;28069;68765;96834;468907;73144;
I0624 20:38:17.700284 30390 pagerankX.cc:154] TrainLog: fid-108;0.001723;28065;14880;42945;174779;12094;
I0624 20:38:18.061767 25147 pagerankX.cc:154] TrainLog: fid-175;0.002326;28063;27920;55983;177448;26482;
I0624 20:38:18.061838 25145 pagerankX.cc:154] TrainLog: fid-159;0.00271;19521;42957;62478;227148;35295;
I0624 20:38:18.061938 25143 pagerankX.cc:154] TrainLog: fid-143;0.002643;16325;33087;49412;288826;25030;
I0624 20:38:18.112063 17954 pagerankX.cc:154] TrainLog: fid-118;0.001155;21284;10715;31999;96768;8091;
I0624 20:38:18.044495 23638 pagerankX.cc:154] TrainLog: fid-3;0.003981;27877;63913;91790;376961;50840;
I0624 20:38:17.700712 30396 pagerankX.cc:154] TrainLog: fid-156;0.002147;28006;18957;46963;171348;15722;
I0624 20:38:18.072190 17667 pagerankX.cc:154] TrainLog: fid-117;0.005137;28074;66901;94975;567385;91343;
I0624 20:38:17.700847 30393 pagerankX.cc:154] TrainLog: fid-132;0.002269;22214;23403;45617;224337;15712;
I0624 20:38:18.072240 17675 pagerankX.cc:154] TrainLog: fid-181;0.003287;28066;40841;68907;374704;50471;
I0624 20:38:18.112352 17950 pagerankX.cc:154] TrainLog: fid-86;0.001446;24288;13735;38023;134072;9501;
I0624 20:38:18.072418 17672 pagerankX.cc:154] TrainLog: fid-157;0.004507;28073;67024;95097;544618;93906;
I0624 20:38:18.112376 17958 pagerankX.cc:154] TrainLog: fid-150;0.001461;27796;14610;42406;127284;24913;
I0624 20:38:17.701159 30400 pagerankX.cc:154] TrainLog: fid-188;0.002587;28077;23941;52018;177548;25040;
I0624 20:38:18.062438 25149 pagerankX.cc:154] TrainLog: fid-191;0.00235;24336;36605;60941;193902;33029;
I0624 20:38:18.062467 25144 pagerankX.cc:154] TrainLog: fid-151;0.003166;28073;39704;67777;308146;37840;
I0624 20:38:18.007238 16612 pagerankX.cc:154] TrainLog: fid-89;0.004166;28068;72197;100265;363646;77246;
I0624 20:38:17.701215 30383 pagerankX.cc:154] TrainLog: fid-52;0.002659;27949;28987;56936;205841;25957;
I0624 20:38:18.112704 17942 pagerankX.cc:154] TrainLog: fid-22;0.001813;27900;13648;41548;201288;9983;
I0624 20:38:18.055263  7719 pagerankX.cc:154] TrainLog: fid-2;0.006787;28060;108036;136096;671371;140976;
I0624 20:38:17.701503 30384 pagerankX.cc:154] TrainLog: fid-60;0.002987;28063;28876;56939;315402;46286;
I0624 20:38:17.701807 30387 pagerankX.cc:154] TrainLog: fid-84;0.003248;28077;41678;69755;258776;34221;
I0624 20:38:18.113188 17948 pagerankX.cc:154] TrainLog: fid-70;0.002319;24454;21779;46233;193885;15583;
I0624 20:38:18.055668  7734 pagerankX.cc:154] TrainLog: fid-122;0.004509;28075;60168;88243;565068;73469;
I0624 20:38:18.113343 17947 pagerankX.cc:154] TrainLog: fid-62;0.002435;16719;36638;53357;226167;34191;
I0624 20:38:18.055811  7724 pagerankX.cc:154] TrainLog: fid-42;0.00738;28076;125198;153274;640751;161560;
I0624 20:38:17.702113 30386 pagerankX.cc:154] TrainLog: fid-76;0.00358;26904;48951;75855;335011;46839;
I0624 20:38:18.056280  7740 pagerankX.cc:154] TrainLog: fid-170;0.005326;28079;70652;98731;645818;79613;
I0624 20:38:18.113767 17953 pagerankX.cc:154] TrainLog: fid-110;0.002837;28055;34651;62706;239115;28377;
I0624 20:38:18.063930 25137 pagerankX.cc:154] TrainLog: fid-95;0.005999;28054;70737;98791;372638;86373;
I0624 20:38:17.702734 30380 pagerankX.cc:154] TrainLog: fid-28;0.004187;28075;55867;83942;339102;58601;
I0624 20:38:17.702903 30389 pagerankX.cc:154] TrainLog: fid-100;0.004347;28069;50730;78799;363038;61987;
I0624 20:38:18.064221 25142 pagerankX.cc:154] TrainLog: fid-135;0.004759;28022;81579;109601;562057;78743;
I0624 20:38:18.114459 17961 pagerankX.cc:154] TrainLog: fid-174;0.003528;28057;47294;75351;347369;46899;
I0624 20:38:18.114475 17943 pagerankX.cc:154] TrainLog: fid-30;0.003581;28066;47344;75410;397310;40319;
I0624 20:38:18.114543 17946 pagerankX.cc:154] TrainLog: fid-54;0.003647;28079;45682;73761;332155;45275;
I0624 20:38:17.703189 30379 pagerankX.cc:154] TrainLog: fid-20;0.004642;28050;61599;89649;414279;60838;
I0624 20:38:17.703271 30398 pagerankX.cc:154] TrainLog: fid-172;0.002945;25538;34646;60184;235924;30698;
I0624 20:38:17.703418 30381 pagerankX.cc:154] TrainLog: fid-36;0.004864;28075;61817;89892;395353;73054;
I0624 20:38:18.114928 17941 pagerankX.cc:154] TrainLog: fid-14;0.004041;28078;30744;58822;299107;28921;
I0624 20:38:17.703599 30392 pagerankX.cc:154] TrainLog: fid-124;0.002702;28073;28659;56732;232118;40996;
I0624 20:38:18.115002 17952 pagerankX.cc:154] TrainLog: fid-102;0.004071;28075;58343;86418;369814;55045;
I0624 20:38:17.703635 30382 pagerankX.cc:154] TrainLog: fid-44;0.00508;28065;69268;97333;393961;82567;
I0624 20:38:17.703691 30378 pagerankX.cc:154] TrainLog: fid-12;0.003446;28047;39007;67054;295246;41677;
I0624 20:38:18.065167 25135 pagerankX.cc:154] TrainLog: fid-79;0.004951;28066;79424;107490;567455;87156;
I0624 20:38:18.115304 17963 pagerankX.cc:154] TrainLog: fid-190;0.001477;28076;12705;40781;129749;13132;
I0624 20:38:17.703912 30385 pagerankX.cc:154] TrainLog: fid-68;0.005358;28072;42664;70736;317607;49826;
I0624 20:38:18.065268 25132 pagerankX.cc:154] TrainLog: fid-55;0.004916;28076;59780;87856;676992;88241;
I0624 20:38:18.047731 23658 pagerankX.cc:154] TrainLog: fid-155;0.006794;28060;102728;130788;835935;168571;
I0624 20:38:17.704051 30399 pagerankX.cc:154] TrainLog: fid-180;0.0028;28077;30104;58181;283971;26916;
I0624 20:38:18.115540 17955 pagerankX.cc:154] TrainLog: fid-126;0.004596;26111;30885;56996;349911;18540;
I0624 20:38:18.115576 17951 pagerankX.cc:154] TrainLog: fid-94;0.004679;25657;43013;68670;308732;37028;
I0624 20:38:18.116025 17940 pagerankX.cc:154] TrainLog: fid-6;0.005137;28072;57077;85149;642655;63795;
I0624 20:38:18.116183 17957 pagerankX.cc:154] TrainLog: fid-142;0.002959;28052;30799;58851;264922;20285;
I0624 20:38:17.704907 30377 pagerankX.cc:154] TrainLog: fid-4;0.006404;28074;56524;84598;328044;52960;
I0624 20:38:18.116394 17956 pagerankX.cc:154] TrainLog: fid-134;0.003654;28066;46769;74835;360219;60999;
I0624 20:38:18.116542 17945 pagerankX.cc:154] TrainLog: fid-46;0.005643;28071;92111;120182;491463;92866;
I0624 20:38:18.116787 17949 pagerankX.cc:154] TrainLog: fid-78;0.005883;28065;95809;123874;588832;98154;
I0624 20:38:17.705555 30395 pagerankX.cc:154] TrainLog: fid-148;0.002386;28038;41984;70022;234177;35778;
I0624 20:38:18.117069 17962 pagerankX.cc:154] TrainLog: fid-182;0.002554;28076;37520;65596;268430;24003;
I0624 20:38:17.705662 30397 pagerankX.cc:154] TrainLog: fid-164;0.003518;28036;54075;82111;371754;59623;
I0624 20:38:18.117121 17944 pagerankX.cc:154] TrainLog: fid-38;0.006223;28075;68470;96545;725007;87660;
I0624 20:38:18.059851  7735 pagerankX.cc:154] TrainLog: fid-130;0.008861;28050;140793;168843;572161;109381;
I0624 20:38:18.118386 17960 pagerankX.cc:154] TrainLog: fid-166;0.005988;28074;97926;126000;669708;96040;
I0624 20:38:17.707098 30394 pagerankX.cc:154] TrainLog: fid-140;0.006384;24704;97357;122061;357895;73026;
I0624 20:38:18.118947 17959 pagerankX.cc:154] TrainLog: fid-158;0.005564;28063;84742;112805;608259;120480;
I0624 20:38:17.707552 30391 pagerankX.cc:154] TrainLog: fid-116;0.008982;28069;84288;112357;877584;114602;
I0624 20:38:18.015974 16616 pagerankX.cc:148] fid: 121	update_sum0.756762
I0624 20:38:18.016002 16616 pagerankX.cc:154] TrainLog: fid-121;0.000256;7561;4035;11596;17144;3852;
I0624 20:38:18.054284 23647 pagerankX.cc:148] fid: 75	update_sum1.87573
I0624 20:38:18.054313 23647 pagerankX.cc:154] TrainLog: fid-75;0.000402;14856;8764;23620;32646;7774;
I0624 20:38:18.016855 16620 pagerankX.cc:154] TrainLog: fid-153;0.001167;7179;17404;24583;53203;10089;
I0624 20:38:18.016870 16606 pagerankX.cc:154] TrainLog: fid-41;0.00113;22848;9647;32495;106968;7202;
I0624 20:38:18.064808  7737 pagerankX.cc:154] TrainLog: fid-146;0.000797;27677;5233;32910;114785;3104;
I0624 20:38:18.082130 17655 pagerankX.cc:154] TrainLog: fid-29;0.000613;8868;9307;18175;28860;7323;
I0624 20:38:18.072171 25138 pagerankX.cc:154] TrainLog: fid-103;0.000678;12953;6185;19138;80562;3479;
I0624 20:38:18.017046 16622 pagerankX.cc:154] TrainLog: fid-169;0.001303;28076;13738;41814;119640;17182;
I0624 20:38:18.082207 17664 pagerankX.cc:148] fid: 93	update_sum3.07518
I0624 20:38:18.082294 17664 pagerankX.cc:154] TrainLog: fid-93;0.000787;28063;14593;42656;119536;7932;
I0624 20:38:18.054478 23661 pagerankX.cc:148] fid: 179	update_sum0.431571
I0624 20:38:18.082370 17652 pagerankX.cc:154] TrainLog: fid-5;0.000904;28016;9529;37545;76192;16910;
I0624 20:38:18.054824 23661 pagerankX.cc:154] TrainLog: fid-179;0.00092;28028;6008;34036;79154;2213;
I0624 20:38:18.017421 16609 pagerankX.cc:154] TrainLog: fid-65;0.001682;27985;20022;48007;159542;18842;
I0624 20:38:18.017452 16615 pagerankX.cc:154] TrainLog: fid-113;0.001757;28076;16520;44596;158538;13988;
I0624 20:38:18.072746 25131 pagerankX.cc:154] TrainLog: fid-47;0.001209;18832;10368;29200;142081;9068;
I0624 20:38:18.082868 17665 pagerankX.cc:154] TrainLog: fid-101;0.001335;28074;10985;39059;128875;11559;
I0624 20:38:18.072810 25126 pagerankX.cc:154] TrainLog: fid-7;0.001287;25632;9132;34764;122590;7242;
I0624 20:38:18.055313 23649 pagerankX.cc:154] TrainLog: fid-91;0.001351;28077;12201;40278;117324;13345;
I0624 20:38:18.072819 25140 pagerankX.cc:154] TrainLog: fid-119;0.001266;27776;15217;42993;84009;17419;
I0624 20:38:18.082973 17653 pagerankX.cc:154] TrainLog: fid-13;0.001457;23103;13720;36823;109550;10591;
I0624 20:38:18.017727 16605 pagerankX.cc:154] TrainLog: fid-33;0.00198;21245;25920;47165;168185;20652;
I0624 20:38:18.055426 23654 pagerankX.cc:154] TrainLog: fid-131;0.001532;24973;11439;36412;100914;9599;
I0624 20:38:18.083135 17663 pagerankX.cc:154] TrainLog: fid-85;0.001616;12262;23554;35816;91716;18887;
I0624 20:38:18.017956 16604 pagerankX.cc:154] TrainLog: fid-25;0.002261;28077;19981;48058;282176;17337;
I0624 20:38:18.055630 23653 pagerankX.cc:154] TrainLog: fid-123;0.001719;28074;15051;43125;145848;14334;
I0624 20:38:18.083302 17659 pagerankX.cc:154] TrainLog: fid-53;0.001783;28060;16664;44724;147582;16210;
I0624 20:38:18.065876  7727 pagerankX.cc:154] TrainLog: fid-66;0.001868;22346;18633;40979;133061;13659;
I0624 20:38:18.065897  7730 pagerankX.cc:154] TrainLog: fid-90;0.001903;16882;22124;39006;122084;16672;
I0624 20:38:18.065968  7732 pagerankX.cc:154] TrainLog: fid-106;0.001932;25564;14921;40485;177512;15170;
I0624 20:38:18.083346 17660 pagerankX.cc:154] TrainLog: fid-61;0.001816;23506;19914;43420;165739;15225;
I0624 20:38:18.073314 25128 pagerankX.cc:154] TrainLog: fid-23;0.001782;17491;22181;39672;108210;18821;
I0624 20:38:18.073410 25127 pagerankX.cc:154] TrainLog: fid-15;0.001879;28062;18011;46073;147334;15317;
I0624 20:38:18.073529 25141 pagerankX.cc:154] TrainLog: fid-127;0.001994;28078;22936;51014;193746;15024;
I0624 20:38:18.066226  7731 pagerankX.cc:154] TrainLog: fid-98;0.002203;27487;23957;51444;141123;23871;
I0624 20:38:18.083752 17676 pagerankX.cc:154] TrainLog: fid-189;0.001435;16696;15979;32675;96211;12020;
I0624 20:38:18.066356  7722 pagerankX.cc:154] TrainLog: fid-26;0.002353;28037;23125;51162;185035;24839;
I0624 20:38:18.056107 23648 pagerankX.cc:154] TrainLog: fid-83;0.002191;24661;18705;43366;145849;13679;
I0624 20:38:18.056138 23650 pagerankX.cc:154] TrainLog: fid-99;0.002175;18872;24069;42941;163937;18662;
I0624 20:38:18.018477 16610 pagerankX.cc:154] TrainLog: fid-73;0.00274;28061;32260;60321;270826;30470;
I0624 20:38:18.056169 23646 pagerankX.cc:154] TrainLog: fid-67;0.002208;28070;22337;50407;193338;13038;
I0624 20:38:18.073734 25136 pagerankX.cc:154] TrainLog: fid-87;0.002184;22423;28319;50742;194312;26635;
I0624 20:38:18.066485  7726 pagerankX.cc:154] TrainLog: fid-58;0.002461;28074;21511;49585;242929;31409;
I0624 20:38:18.056372 23644 pagerankX.cc:154] TrainLog: fid-51;0.002475;28073;22377;50450;176801;17487;
I0624 20:38:18.073871 25133 pagerankX.cc:154] TrainLog: fid-63;0.002317;28063;27962;56025;247243;24698;
I0624 20:38:18.066529  7720 pagerankX.cc:154] TrainLog: fid-10;0.00252;24481;28261;52742;240672;23646;
I0624 20:38:18.084051 17662 pagerankX.cc:154] TrainLog: fid-77;0.002521;28048;31977;60025;299527;26414;
I0624 20:38:17.712708 30388 pagerankX.cc:154] TrainLog: fid-92;0.001568;27072;15957;43029;134940;10640;
I0624 20:38:18.073992 25129 pagerankX.cc:154] TrainLog: fid-31;0.002463;28077;34854;62931;267123;30619;
I0624 20:38:18.066673  7725 pagerankX.cc:154] TrainLog: fid-50;0.002665;23280;34912;58192;212902;36663;
I0624 20:38:18.084125 17666 pagerankX.cc:154] TrainLog: fid-109;0.002593;27965;28927;56892;260765;25265;
I0624 20:38:18.066833  7723 pagerankX.cc:154] TrainLog: fid-34;0.00281;26150;32676;58826;192746;28784;
I0624 20:38:18.084188 17658 pagerankX.cc:154] TrainLog: fid-45;0.002671;28056;35534;63590;254021;26480;
I0624 20:38:18.056646 23651 pagerankX.cc:154] TrainLog: fid-107;0.002685;23465;31059;54524;204669;26434;
I0624 20:38:18.018926 16608 pagerankX.cc:154] TrainLog: fid-57;0.003216;28062;26280;54342;339961;81163;
I0624 20:38:18.018929 16621 pagerankX.cc:154] TrainLog: fid-161;0.002908;22218;43983;66201;235550;32200;
I0624 20:38:18.018966 16602 pagerankX.cc:154] TrainLog: fid-9;0.00327;28067;46571;74638;284830;43096;
I0624 20:38:18.056680 23645 pagerankX.cc:154] TrainLog: fid-59;0.002715;28066;26579;54645;245854;21307;
I0624 20:38:18.056707 23642 pagerankX.cc:154] TrainLog: fid-35;0.002747;28000;29542;57542;217299;27927;
I0624 20:38:18.056744 23662 pagerankX.cc:154] TrainLog: fid-187;0.001896;16350;21051;37401;121935;10538;
I0624 20:38:18.074317 25139 pagerankX.cc:154] TrainLog: fid-111;0.002765;28078;33639;61717;305505;39776;
I0624 20:38:18.019178 16607 pagerankX.cc:154] TrainLog: fid-49;0.003468;27750;39340;67090;410355;36214;
I0624 20:38:17.713201 30396 pagerankX.cc:154] TrainLog: fid-156;0.002064;28006;18957;46963;171348;15693;
I0624 20:38:18.019268 16618 pagerankX.cc:154] TrainLog: fid-137;0.002194;28066;25031;53097;183683;24532;
I0624 20:38:18.019263 16617 pagerankX.cc:154] TrainLog: fid-129;0.003516;22412;48463;70875;302710;37793;
I0624 20:38:18.074626 25146 pagerankX.cc:154] TrainLog: fid-167;0.002426;25007;30521;55528;186226;32311;
I0624 20:38:18.057106 23652 pagerankX.cc:154] TrainLog: fid-115;0.003155;28076;37307;65383;247878;34022;
I0624 20:38:18.019541 16619 pagerankX.cc:154] TrainLog: fid-145;0.003795;28070;52604;80674;350227;53775;
I0624 20:38:18.067333  7733 pagerankX.cc:154] TrainLog: fid-114;0.00331;21866;52142;74008;297677;38860;
I0624 20:38:17.713507 30393 pagerankX.cc:154] TrainLog: fid-132;0.002366;22214;23403;45617;224337;15686;
I0624 20:38:17.961375 16959 pagerankX.cc:154] TrainLog: fid-32;0.001237;9148;22659;31807;65556;11493;
I0624 20:38:18.019577 16624 pagerankX.cc:154] TrainLog: fid-185;0.002694;28039;24817;52856;221158;22063;
I0624 20:38:18.074877 25130 pagerankX.cc:154] TrainLog: fid-39;0.003343;28076;44536;72612;343668;48035;
I0624 20:38:17.961568 16957 pagerankX.cc:154] TrainLog: fid-16;0.001429;28064;13168;41232;130536;11099;
I0624 20:38:17.961659 16966 pagerankX.cc:154] TrainLog: fid-88;0.001525;28060;19652;47712;156910;13030;
I0624 20:38:18.067739  7739 pagerankX.cc:154] TrainLog: fid-162;0.001828;7926;39048;46974;89837;20610;
I0624 20:38:18.085088 17669 pagerankX.cc:154] TrainLog: fid-133;0.001919;28075;21592;49667;228602;18066;
I0624 20:38:18.057554 23660 pagerankX.cc:154] TrainLog: fid-171;0.003219;28066;37345;65411;305792;29044;
I0624 20:38:18.057584 23657 pagerankX.cc:154] TrainLog: fid-147;0.001383;26333;12243;38576;124385;9343;
I0624 20:38:17.713815 30400 pagerankX.cc:154] TrainLog: fid-188;0.002684;28077;23941;52018;177548;24865;
I0624 20:38:17.713827 30383 pagerankX.cc:154] TrainLog: fid-52;0.002699;27949;28987;56936;205841;25828;
I0624 20:38:18.057647 23640 pagerankX.cc:154] TrainLog: fid-19;0.002182;11623;38343;49966;130268;20685;
I0624 20:38:18.019986 16614 pagerankX.cc:154] TrainLog: fid-105;0.002528;28068;31885;59953;243356;24317;
I0624 20:38:18.067832  7729 pagerankX.cc:154] TrainLog: fid-82;0.002985;26049;51731;77780;268664;42238;
I0624 20:38:18.085188 17671 pagerankX.cc:154] TrainLog: fid-149;0.00225;15947;34120;50067;163547;30102;
I0624 20:38:18.075242 25148 pagerankX.cc:154] TrainLog: fid-183;0.002083;14096;40230;54326;147425;20314;
